cycle,environment_temperature,nominal_capacity
162,50,1.9306730734424382
163,1,0.6478684375840893
163,2,0.6745521419923519
163,3,0.7012358464006145
163,4,0.7279195508088772
163,5,0.7546032552171398
163,6,0.7812869596254024
163,7,0.807970664033665
163,8,0.8346543684419276
163,9,0.8613380728501903
163,10,0.8880217772584529
163,11,0.9147054816667155
163,12,0.9413891860749781
163,13,0.9680728904832407
163,14,0.9947565948915034
163,15,1.021440299299766
163,16,1.0481240037080286
163,17,1.0748077081162912
163,18,1.1014914125245538
163,19,1.1281751169328165
163,20,1.154858821341079
163,21,1.1815425257493417
163,22,1.2082262301576043
163,23,1.234909934565867
163,24,1.2615936389741296
163,25,1.2882773433823922
163,26,1.3149610477906548
163,27,1.3416447521989174
163,28,1.36832845660718
163,29,1.3950121610154427
163,30,1.4216958654237053
163,31,1.448379569831968
163,32,1.4750632742402305
163,33,1.5017469786484932
163,34,1.5284306830567558
163,35,1.5551143874650184
163,36,1.581798091873281
163,37,1.6084817962815436
163,38,1.635165500689806
163,39,1.6618492050980687
163,40,1.6885329095063313
163,41,1.715216613914594
163,42,1.7419003183228565
163,43,1.7685840227311191
163,44,1.7952677271393818
163,45,1.8219514315476444
163,46,1.848635135955907
163,47,1.8753188403641696
163,48,1.9020025447724322
163,49,1.9286862491806949
163,50,1.9286862491806949
164,1,0.645881613322346
164,2,0.6725653177306086
164,3,0.6992490221388712
164,4,0.7259327265471338
164,5,0.7526164309553964
164,6,0.779300135363659
164,7,0.8059838397719217
164,8,0.8326675441801843
164,9,0.8593512485884469
164,10,0.8860349529967095
164,11,0.9127186574049722
164,12,0.9394023618132348
164,13,0.9660860662214974
164,14,0.99276977062976
164,15,1.0194534750380226
164,16,1.0461371794462853
164,17,1.0728208838545479
164,18,1.0995045882628105
164,19,1.1261882926710731
164,20,1.1528719970793357
164,21,1.1795557014875984
164,22,1.206239405895861
164,23,1.2329231103041236
164,24,1.2596068147123862
164,25,1.2862905191206488
164,26,1.3129742235289115
164,27,1.339657927937174
164,28,1.3663416323454367
164,29,1.3930253367536993
164,30,1.419709041161962
164,31,1.4463927455702246
164,32,1.4730764499784872
164,33,1.4997601543867498
164,34,1.5264438587950124
164,35,1.553127563203275
164,36,1.5798112676115377
164,37,1.6064949720198003
164,38,1.6331786764280627
164,39,1.6598623808363253
164,40,1.686546085244588
164,41,1.7132297896528506
164,42,1.7399134940611132
164,43,1.7665971984693758
164,44,1.7932809028776384
164,45,1.819964607285901
164,46,1.8466483116941637
164,47,1.8733320161024263
164,48,1.900015720510689
164,49,1.9266994249189515
164,50,1.9266994249189515
165,1,0.6438947890606025
165,2,0.6705784934688651
165,3,0.6972621978771277
165,4,0.7239459022853904
165,5,0.750629606693653
165,6,0.7773133111019156
165,7,0.8039970155101782
165,8,0.8306807199184408
165,9,0.8573644243267035
165,10,0.884048128734966
165,11,0.9107318331432286
165,12,0.9374155375514912
165,13,0.9640992419597538
165,14,0.9907829463680164
165,15,1.017466650776279
165,16,1.0441503551845417
165,17,1.0708340595928043
165,18,1.097517764001067
165,19,1.1242014684093296
165,20,1.1508851728175922
165,21,1.1775688772258548
165,22,1.2042525816341174
165,23,1.23093628604238
165,24,1.2576199904506427
165,25,1.2843036948589053
165,26,1.310987399267168
165,27,1.3376711036754305
165,28,1.3643548080836931
165,29,1.3910385124919558
165,30,1.4177222169002184
165,31,1.444405921308481
165,32,1.4710896257167436
165,33,1.4977733301250062
165,34,1.5244570345332689
165,35,1.5511407389415315
165,36,1.577824443349794
165,37,1.6045081477580567
165,38,1.6311918521663191
165,39,1.6578755565745817
165,40,1.6845592609828444
165,41,1.711242965391107
165,42,1.7379266697993696
165,43,1.7646103742076322
165,44,1.7912940786158948
165,45,1.8179777830241575
165,46,1.84466148743242
165,47,1.8713451918406827
165,48,1.8980288962489453
165,49,1.924712600657208
165,50,1.924712600657208
166,1,0.6419079647988591
166,2,0.6685916692071218
166,3,0.6952753736153844
166,4,0.721959078023647
166,5,0.7486427824319096
166,6,0.7753264868401722
166,7,0.8020101912484349
166,8,0.8286938956566975
166,9,0.8553776000649601
166,10,0.8820613044732226
166,11,0.9087450088814852
166,12,0.9354287132897479
166,13,0.9621124176980105
166,14,0.9887961221062731
166,15,1.0154798265145357
166,16,1.0421635309227983
166,17,1.068847235331061
166,18,1.0955309397393236
166,19,1.1222146441475862
166,20,1.1488983485558488
166,21,1.1755820529641114
166,22,1.202265757372374
166,23,1.2289494617806367
166,24,1.2556331661888993
166,25,1.282316870597162
166,26,1.3090005750054245
166,27,1.3356842794136872
166,28,1.3623679838219498
166,29,1.3890516882302124
166,30,1.415735392638475
166,31,1.4424190970467377
166,32,1.4691028014550003
166,33,1.495786505863263
166,34,1.5224702102715255
166,35,1.5491539146797881
166,36,1.5758376190880508
166,37,1.6025213234963134
166,38,1.6292050279045758
166,39,1.6558887323128384
166,40,1.682572436721101
166,41,1.7092561411293636
166,42,1.7359398455376263
166,43,1.7626235499458889
166,44,1.7893072543541515
166,45,1.8159909587624141
166,46,1.8426746631706767
166,47,1.8693583675789394
166,48,1.896042071987202
166,49,1.9227257763954646
166,50,1.9227257763954646
167,1,0.6399211405371157
167,2,0.6666048449453783
167,3,0.6932885493536409
167,4,0.7199722537619035
167,5,0.7466559581701662
167,6,0.7733396625784288
167,7,0.8000233669866914
167,8,0.826707071394954
167,9,0.8533907758032167
167,10,0.8800744802114793
167,11,0.9067581846197419
167,12,0.9334418890280045
167,13,0.9601255934362671
167,14,0.9868092978445298
167,15,1.0134930022527924
167,16,1.040176706661055
167,17,1.0668604110693176
167,18,1.0935441154775802
167,19,1.1202278198858426
167,20,1.1469115242941053
167,21,1.1735952287023679
167,22,1.2002789331106305
167,23,1.2269626375188931
167,24,1.2536463419271557
167,25,1.2803300463354184
167,26,1.307013750743681
167,27,1.3336974551519436
167,28,1.3603811595602062
167,29,1.3870648639684688
167,30,1.4137485683767315
167,31,1.440432272784994
167,32,1.4671159771932567
167,33,1.4937996816015193
167,34,1.520483386009782
167,35,1.5471670904180446
167,36,1.5738507948263072
167,37,1.6005344992345698
167,38,1.6272182036428324
167,39,1.653901908051095
167,40,1.6805856124593577
167,41,1.7072693168676203
167,42,1.733953021275883
167,43,1.7606367256841455
167,44,1.7873204300924082
167,45,1.8140041345006708
167,46,1.8406878389089334
167,47,1.867371543317196
167,48,1.8940552477254586
167,49,1.9207389521337213
167,50,1.9207389521337213
168,1,0.6379343162753723
168,2,0.664618020683635
168,3,0.6913017250918976
168,4,0.7179854295001602
168,5,0.7446691339084228
168,6,0.7713528383166854
168,7,0.7980365427249481
168,8,0.8247202471332107
168,9,0.8514039515414733
168,10,0.8780876559497359
168,11,0.9047713603579985
168,12,0.9314550647662612
168,13,0.9581387691745238
168,14,0.9848224735827864
168,15,1.011506177991049
168,16,1.0381898823993116
168,17,1.0648735868075743
168,18,1.091557291215837
168,19,1.1182409956240993
168,20,1.144924700032362
168,21,1.1716084044406245
168,22,1.1982921088488871
168,23,1.2249758132571498
168,24,1.2516595176654124
168,25,1.278343222073675
168,26,1.3050269264819376
168,27,1.3317106308902003
168,28,1.3583943352984629
168,29,1.3850780397067255
168,30,1.4117617441149881
168,31,1.4384454485232507
168,32,1.4651291529315134
168,33,1.491812857339776
168,34,1.5184965617480386
168,35,1.5451802661563012
168,36,1.5718639705645638
168,37,1.5985476749728265
168,38,1.625231379381089
168,39,1.6519150837893517
168,40,1.6785987881976143
168,41,1.705282492605877
168,42,1.7319661970141396
168,43,1.7586499014224022
168,44,1.7853336058306648
168,45,1.8120173102389274
168,46,1.83870101464719
168,47,1.8653847190554527
168,48,1.8920684234637153
168,49,1.918752127871978
168,50,1.918752127871978
169,1,0.635947492013629
169,2,0.6626311964218916
169,3,0.6893149008301542
169,4,0.7159986052384169
169,5,0.7426823096466795
169,6,0.7693660140549421
169,7,0.7960497184632047
169,8,0.8227334228714673
169,9,0.84941712727973
169,10,0.8761008316879926
169,11,0.9027845360962552
169,12,0.9294682405045178
169,13,0.9561519449127804
169,14,0.9828356493210431
169,15,1.0095193537293057
169,16,1.0362030581375683
169,17,1.062886762545831
169,18,1.0895704669540935
169,19,1.116254171362356
169,20,1.1429378757706186
169,21,1.1696215801788812
169,22,1.1963052845871438
169,23,1.2229889889954064
169,24,1.249672693403669
169,25,1.2763563978119317
169,26,1.3030401022201943
169,27,1.329723806628457
169,28,1.3564075110367195
169,29,1.3830912154449821
169,30,1.4097749198532448
169,31,1.4364586242615074
169,32,1.46314232866977
169,33,1.4898260330780326
169,34,1.5165097374862953
169,35,1.5431934418945579
169,36,1.5698771463028205
169,37,1.5965608507110831
169,38,1.6232445551193457
169,39,1.6499282595276084
169,40,1.676611963935871
169,41,1.7032956683441336
169,42,1.7299793727523962
169,43,1.7566630771606588
169,44,1.7833467815689215
169,45,1.810030485977184
169,46,1.8367141903854467
169,47,1.8633978947937093
169,48,1.890081599201972
169,49,1.9167653036102346
169,50,1.9167653036102346
170,1,0.6339606677518856
170,2,0.6606443721601483
170,3,0.6873280765684109
170,4,0.7140117809766735
170,5,0.7406954853849361
170,6,0.7673791897931987
170,7,0.7940628942014614
170,8,0.820746598609724
170,9,0.8474303030179866
170,10,0.8741140074262492
170,11,0.9007977118345118
170,12,0.9274814162427745
170,13,0.9541651206510371
170,14,0.9808488250592997
170,15,1.0075325294675623
170,16,1.034216233875825
170,17,1.0608999382840876
170,18,1.0875836426923502
170,19,1.1142673471006126
170,20,1.1409510515088752
170,21,1.1676347559171378
170,22,1.1943184603254005
170,23,1.221002164733663
170,24,1.2476858691419257
170,25,1.2743695735501883
170,26,1.301053277958451
170,27,1.3277369823667136
170,28,1.3544206867749762
170,29,1.3811043911832388
170,30,1.4077880955915014
170,31,1.434471799999764
170,32,1.4611555044080267
170,33,1.4878392088162893
170,34,1.514522913224552
170,35,1.5412066176328145
170,36,1.5678903220410771
170,37,1.5945740264493398
170,38,1.6212577308576024
170,39,1.647941435265865
170,40,1.6746251396741276
170,41,1.7013088440823902
170,42,1.7279925484906529
170,43,1.7546762528989155
170,44,1.781359957307178
170,45,1.8080436617154407
170,46,1.8347273661237034
170,47,1.861411070531966
170,48,1.8880947749402286
170,49,1.9147784793484912
170,50,1.9147784793484912
171,1,0.6319738434901422
171,2,0.6586575478984048
171,3,0.6853412523066674
171,4,0.71202495671493
171,5,0.7387086611231927
171,6,0.7653923655314553
171,7,0.7920760699397179
171,8,0.8187597743479805
171,9,0.8454434787562431
171,10,0.8721271831645057
171,11,0.8988108875727683
171,12,0.9254945919810309
171,13,0.9521782963892935
171,14,0.9788620007975561
171,15,1.0055457052058188
171,16,1.0322294096140814
171,17,1.058913114022344
171,18,1.0855968184306066
171,19,1.1122805228388692
171,20,1.1389642272471319
171,21,1.1656479316553945
171,22,1.192331636063657
171,23,1.2190153404719197
171,24,1.2456990448801823
171,25,1.272382749288445
171,26,1.2990664536967076
171,27,1.3257501581049702
171,28,1.3524338625132328
171,29,1.3791175669214955
171,30,1.405801271329758
171,31,1.4324849757380207
171,32,1.4591686801462833
171,33,1.485852384554546
171,34,1.5125360889628086
171,35,1.5392197933710712
171,36,1.5659034977793338
171,37,1.5925872021875964
171,38,1.619270906595859
171,39,1.6459546110041217
171,40,1.6726383154123843
171,41,1.699322019820647
171,42,1.7260057242289095
171,43,1.7526894286371721
171,44,1.7793731330454348
171,45,1.8060568374536974
171,46,1.83274054186196
171,47,1.8594242462702226
171,48,1.8861079506784852
171,49,1.9127916550867479
171,50,1.9127916550867479
172,1,0.6299870192283988
172,2,0.6566707236366615
172,3,0.6833544280449241
172,4,0.7100381324531867
172,5,0.7367218368614493
172,6,0.7634055412697119
172,7,0.7900892456779746
172,8,0.8167729500862372
172,9,0.8434566544944998
172,10,0.8701403589027623
172,11,0.8968240633110249
172,12,0.9235077677192876
172,13,0.9501914721275502
172,14,0.9768751765358128
172,15,1.0035588809440754
172,16,1.030242585352338
172,17,1.0569262897606007
172,18,1.0836099941688633
172,19,1.110293698577126
172,20,1.1369774029853885
172,21,1.1636611073936511
172,22,1.1903448118019138
172,23,1.2170285162101764
172,24,1.243712220618439
172,25,1.2703959250267016
172,26,1.2970796294349642
172,27,1.3237633338432269
172,28,1.3504470382514895
172,29,1.377130742659752
172,30,1.4038144470680147
172,31,1.4304981514762773
172,32,1.45718185588454
172,33,1.4838655602928026
172,34,1.5105492647010652
172,35,1.5372329691093278
172,36,1.5639166735175904
172,37,1.590600377925853
172,38,1.6172840823341157
172,39,1.6439677867423783
172,40,1.670651491150641
172,41,1.6973351955589036
172,42,1.7240188999671662
172,43,1.7507026043754288
172,44,1.7773863087836914
172,45,1.804070013191954
172,46,1.8307537176002167
172,47,1.8574374220084793
172,48,1.884121126416742
172,49,1.9108048308250045
172,50,1.9108048308250045
173,1,0.6280001949666554
173,2,0.654683899374918
173,3,0.6813676037831806
173,4,0.7080513081914432
173,5,0.7347350125997059
173,6,0.7614187170079685
173,7,0.7881024214162311
173,8,0.8147861258244937
173,9,0.8414698302327563
173,10,0.868153534641019
173,11,0.8948372390492816
173,12,0.9215209434575442
173,13,0.9482046478658068
173,14,0.9748883522740694
173,15,1.001572056682332
173,16,1.0282557610905947
173,17,1.0549394654988573
173,18,1.08162316990712
173,19,1.1083068743153826
173,20,1.1349905787236452
173,21,1.1616742831319078
173,22,1.1883579875401704
173,23,1.215041691948433
173,24,1.2417253963566957
173,25,1.2684091007649583
173,26,1.295092805173221
173,27,1.3217765095814835
173,28,1.3484602139897461
173,29,1.3751439183980088
173,30,1.4018276228062714
173,31,1.428511327214534
173,32,1.4551950316227966
173,33,1.4818787360310592
173,34,1.5085624404393219
173,35,1.5352461448475845
173,36,1.561929849255847
173,37,1.5886135536641097
173,38,1.6152972580723721
173,39,1.6419809624806347
173,40,1.6686646668888974
173,41,1.69534837129716
173,42,1.7220320757054226
173,43,1.7487157801136852
173,44,1.7753994845219478
173,45,1.8020831889302105
173,46,1.828766893338473
173,47,1.8554505977467357
173,48,1.8821343021549983
173,49,1.908818006563261
173,50,1.908818006563261
174,1,0.626013370704912
174,2,0.6526970751131747
174,3,0.6793807795214373
174,4,0.7060644839296999
174,5,0.7327481883379625
174,6,0.7594318927462251
174,7,0.7861155971544878
174,8,0.8127993015627504
174,9,0.839483005971013
174,10,0.8661667103792756
174,11,0.8928504147875382
174,12,0.9195341191958009
174,13,0.9462178236040635
174,14,0.9729015280123261
174,15,0.9995852324205887
174,16,1.0262689368288513
174,17,1.052952641237114
174,18,1.0796363456453766
174,19,1.1063200500536392
174,20,1.1330037544619018
174,21,1.1596874588701644
174,22,1.186371163278427
174,23,1.2130548676866897
174,24,1.2397385720949523
174,25,1.266422276503215
174,26,1.2931059809114775
174,27,1.3197896853197402
174,28,1.3464733897280028
174,29,1.3731570941362654
174,30,1.399840798544528
174,31,1.4265245029527907
174,32,1.4532082073610533
174,33,1.479891911769316
174,34,1.5065756161775785
174,35,1.5332593205858411
174,36,1.5599430249941038
174,37,1.5866267294023664
174,38,1.6133104338106288
174,39,1.6399941382188914
174,40,1.666677842627154
174,41,1.6933615470354166
174,42,1.7200452514436793
174,43,1.7467289558519419
174,44,1.7734126602602045
174,45,1.8000963646684671
174,46,1.8267800690767297
174,47,1.8534637734849924
174,48,1.880147477893255
174,49,1.9068311823015176
174,50,1.9068311823015176
175,1,0.6240265464431687
175,2,0.6507102508514313
175,3,0.6773939552596939
175,4,0.7040776596679565
175,5,0.7307613640762192
175,6,0.7574450684844818
175,7,0.7841287728927444
175,8,0.810812477301007
175,9,0.8374961817092696
175,10,0.8641798861175323
175,11,0.8908635905257949
175,12,0.9175472949340575
175,13,0.9442309993423201
175,14,0.9709147037505828
175,15,0.9975984081588454
175,16,1.024282112567108
175,17,1.0509658169753706
175,18,1.0776495213836332
175,19,1.1043332257918959
175,20,1.1310169302001585
175,21,1.157700634608421
175,22,1.1843843390166837
175,23,1.2110680434249463
175,24,1.237751747833209
175,25,1.2644354522414716
175,26,1.2911191566497342
175,27,1.3178028610579968
175,28,1.3444865654662594
175,29,1.371170269874522
175,30,1.3978539742827847
175,31,1.4245376786910473
175,32,1.45122138309931
175,33,1.4779050875075725
175,34,1.5045887919158352
175,35,1.5312724963240978
175,36,1.5579562007323604
175,37,1.584639905140623
175,38,1.6113236095488854
175,39,1.638007313957148
175,40,1.6646910183654107
175,41,1.6913747227736733
175,42,1.718058427181936
175,43,1.7447421315901985
175,44,1.7714258359984612
175,45,1.7981095404067238
175,46,1.8247932448149864
175,47,1.851476949223249
175,48,1.8781606536315116
175,49,1.9048443580397743
175,50,1.9048443580397743
176,1,0.6220397221814253
176,2,0.648723426589688
176,3,0.6754071309979506
176,4,0.7020908354062132
176,5,0.7287745398144758
176,6,0.7554582442227384
176,7,0.7821419486310011
176,8,0.8088256530392637
176,9,0.8355093574475263
176,10,0.8621930618557889
176,11,0.8888767662640515
176,12,0.9155604706723142
176,13,0.9422441750805768
176,14,0.9689278794888394
176,15,0.995611583897102
176,16,1.0222952883053646
176,17,1.0489789927136273
176,18,1.0756626971218899
176,19,1.1023464015301525
176,20,1.1290301059384151
176,21,1.1557138103466778
176,22,1.1823975147549404
176,23,1.209081219163203
176,24,1.2357649235714656
176,25,1.2624486279797282
176,26,1.2891323323879909
176,27,1.3158160367962535
176,28,1.342499741204516
176,29,1.3691834456127787
176,30,1.3958671500210413
176,31,1.422550854429304
176,32,1.4492345588375666
176,33,1.4759182632458292
176,34,1.5026019676540918
176,35,1.5292856720623544
176,36,1.555969376470617
176,37,1.5826530808788797
176,38,1.609336785287142
176,39,1.6360204896954047
176,40,1.6627041941036673
176,41,1.68938789851193
176,42,1.7160716029201926
176,43,1.7427553073284552
176,44,1.7694390117367178
176,45,1.7961227161449804
176,46,1.822806420553243
176,47,1.8494901249615057
176,48,1.8761738293697683
176,49,1.902857533778031
176,50,1.902857533778031
177,1,0.620052897919682
177,2,0.6467366023279446
177,3,0.6734203067362072
177,4,0.7001040111444699
177,5,0.7267877155527325
177,6,0.7534714199609951
177,7,0.7801551243692577
177,8,0.8068388287775203
177,9,0.833522533185783
177,10,0.8602062375940456
177,11,0.8868899420023082
177,12,0.9135736464105708
177,13,0.9402573508188334
177,14,0.9669410552270961
177,15,0.9936247596353587
177,16,1.0203084640436213
177,17,1.046992168451884
177,18,1.0736758728601465
177,19,1.1003595772684092
177,20,1.1270432816766718
177,21,1.1537269860849344
177,22,1.180410690493197
177,23,1.2070943949014596
177,24,1.2337780993097223
177,25,1.2604618037179849
177,26,1.2871455081262475
177,27,1.3138292125345101
177,28,1.3405129169427727
177,29,1.3671966213510354
177,30,1.393880325759298
177,31,1.4205640301675606
177,32,1.4472477345758232
177,33,1.4739314389840859
177,34,1.5006151433923485
177,35,1.527298847800611
177,36,1.5539825522088737
177,37,1.5806662566171363
177,38,1.6073499610253987
177,39,1.6340336654336614
177,40,1.660717369841924
177,41,1.6874010742501866
177,42,1.7140847786584492
177,43,1.7407684830667118
177,44,1.7674521874749745
177,45,1.794135891883237
177,46,1.8208195962914997
177,47,1.8475033006997623
177,48,1.874187005108025
177,49,1.9008707095162876
177,50,1.9008707095162876
178,1,0.6180660736579385
178,2,0.6447497780662012
178,3,0.6714334824744638
178,4,0.6981171868827264
178,5,0.724800891290989
178,6,0.7514845956992516
178,7,0.7781683001075143
178,8,0.8048520045157769
178,9,0.8315357089240395
178,10,0.858219413332302
178,11,0.8849031177405646
178,12,0.9115868221488272
178,13,0.9382705265570899
178,14,0.9649542309653525
178,15,0.9916379353736151
178,16,1.0183216397818777
178,17,1.0450053441901404
178,18,1.071689048598403
178,19,1.0983727530066656
178,20,1.1250564574149282
178,21,1.1517401618231908
178,22,1.1784238662314535
178,23,1.205107570639716
178,24,1.2317912750479787
178,25,1.2584749794562413
178,26,1.285158683864504
178,27,1.3118423882727666
178,28,1.3385260926810292
178,29,1.3652097970892918
178,30,1.3918935014975544
178,31,1.418577205905817
178,32,1.4452609103140797
178,33,1.4719446147223423
178,34,1.498628319130605
178,35,1.5253120235388675
178,36,1.5519957279471301
178,37,1.5786794323553928
178,38,1.6053631367636552
178,39,1.6320468411719178
178,40,1.6587305455801804
178,41,1.685414249988443
178,42,1.7120979543967056
178,43,1.7387816588049683
178,44,1.7654653632132309
178,45,1.7921490676214935
178,46,1.8188327720297561
178,47,1.8455164764380187
178,48,1.8722001808462814
178,49,1.898883885254544
178,50,1.898883885254544
179,1,0.6160792493961952
179,2,0.6427629538044578
179,3,0.6694466582127204
179,4,0.696130362620983
179,5,0.7228140670292457
179,6,0.7494977714375083
179,7,0.7761814758457709
179,8,0.8028651802540335
179,9,0.8295488846622961
179,10,0.8562325890705587
179,11,0.8829162934788213
179,12,0.9095999978870839
179,13,0.9362837022953465
179,14,0.9629674067036091
179,15,0.9896511111118718
179,16,1.0163348155201344
179,17,1.043018519928397
179,18,1.0697022243366596
179,19,1.0963859287449222
179,20,1.1230696331531849
179,21,1.1497533375614475
179,22,1.17643704196971
179,23,1.2031207463779727
179,24,1.2298044507862353
179,25,1.256488155194498
179,26,1.2831718596027606
179,27,1.3098555640110232
179,28,1.3365392684192858
179,29,1.3632229728275485
179,30,1.389906677235811
179,31,1.4165903816440737
179,32,1.4432740860523363
179,33,1.469957790460599
179,34,1.4966414948688616
179,35,1.5233251992771242
179,36,1.5500089036853868
179,37,1.5766926080936494
179,38,1.6033763125019118
179,39,1.6300600169101744
179,40,1.656743721318437
179,41,1.6834274257266997
179,42,1.7101111301349623
179,43,1.736794834543225
179,44,1.7634785389514875
179,45,1.7901622433597502
179,46,1.8168459477680128
179,47,1.8435296521762754
179,48,1.870213356584538
179,49,1.8968970609928006
179,50,1.8968970609928006
180,1,0.6140924251344517
180,2,0.6407761295427143
180,3,0.667459833950977
180,4,0.6941435383592396
180,5,0.7208272427675022
180,6,0.7475109471757648
180,7,0.7741946515840274
180,8,0.8008783559922901
180,9,0.8275620604005527
180,10,0.8542457648088153
180,11,0.8809294692170779
180,12,0.9076131736253406
180,13,0.9342968780336032
180,14,0.9609805824418658
180,15,0.9876642868501284
180,16,1.014347991258391
180,17,1.0410316956666537
180,18,1.0677154000749163
180,19,1.0943991044831787
180,20,1.1210828088914413
180,21,1.147766513299704
180,22,1.1744502177079665
180,23,1.2011339221162292
180,24,1.2278176265244918
180,25,1.2545013309327544
180,26,1.281185035341017
180,27,1.3078687397492796
180,28,1.3345524441575423
180,29,1.3612361485658049
180,30,1.3879198529740675
180,31,1.4146035573823301
180,32,1.4412872617905927
180,33,1.4679709661988554
180,34,1.494654670607118
180,35,1.5213383750153806
180,36,1.5480220794236432
180,37,1.5747057838319058
180,38,1.6013894882401685
180,39,1.628073192648431
180,40,1.6547568970566937
180,41,1.6814406014649563
180,42,1.708124305873219
180,43,1.7348080102814816
180,44,1.7614917146897442
180,45,1.7881754190980068
180,46,1.8148591235062694
180,47,1.841542827914532
180,48,1.8682265323227947
180,49,1.8949102367310573
180,50,1.8949102367310573
181,1,0.6121056008727084
181,2,0.638789305280971
181,3,0.6654730096892336
181,4,0.6921567140974962
181,5,0.7188404185057589
181,6,0.7455241229140215
181,7,0.7722078273222841
181,8,0.7988915317305467
181,9,0.8255752361388093
181,10,0.852258940547072
181,11,0.8789426449553346
181,12,0.9056263493635972
181,13,0.9323100537718598
181,14,0.9589937581801224
181,15,0.9856774625883851
181,16,1.0123611669966477
181,17,1.0390448714049103
181,18,1.065728575813173
181,19,1.0924122802214353
181,20,1.119095984629698
181,21,1.1457796890379606
181,22,1.1724633934462232
181,23,1.1991470978544858
181,24,1.2258308022627484
181,25,1.252514506671011
181,26,1.2791982110792737
181,27,1.3058819154875363
181,28,1.332565619895799
181,29,1.3592493243040615
181,30,1.3859330287123242
181,31,1.4126167331205868
181,32,1.4393004375288494
181,33,1.465984141937112
181,34,1.4926678463453746
181,35,1.5193515507536373
181,36,1.5460352551618999
181,37,1.5727189595701625
181,38,1.5994026639784251
181,39,1.6260863683866877
181,40,1.6527700727949504
181,41,1.679453777203213
181,42,1.7061374816114756
181,43,1.7328211860197382
181,44,1.7595048904280008
181,45,1.7861885948362635
181,46,1.812872299244526
181,47,1.8395560036527887
181,48,1.8662397080610513
181,49,1.892923412469314
181,50,1.892923412469314
182,1,0.610118776610965
182,2,0.6368024810192277
182,3,0.6634861854274903
182,4,0.6901698898357529
182,5,0.7168535942440155
182,6,0.7435372986522781
182,7,0.7702210030605408
182,8,0.7969047074688034
182,9,0.823588411877066
182,10,0.8502721162853286
182,11,0.8769558206935912
182,12,0.9036395251018539
182,13,0.9303232295101165
182,14,0.9570069339183791
182,15,0.9836906383266417
182,16,1.0103743427349043
182,17,1.037058047143167
182,18,1.0637417515514296
182,19,1.090425455959692
182,20,1.1171091603679546
182,21,1.1437928647762172
182,22,1.1704765691844798
182,23,1.1971602735927425
182,24,1.223843978001005
182,25,1.2505276824092677
182,26,1.2772113868175303
182,27,1.303895091225793
182,28,1.3305787956340556
182,29,1.3572625000423182
182,30,1.3839462044505808
182,31,1.4106299088588434
182,32,1.437313613267106
182,33,1.4639973176753687
182,34,1.4906810220836313
182,35,1.517364726491894
182,36,1.5440484309001565
182,37,1.5707321353084192
182,38,1.5974158397166818
182,39,1.6240995441249444
182,40,1.650783248533207
182,41,1.6774669529414696
182,42,1.7041506573497323
182,43,1.7308343617579949
182,44,1.7575180661662575
182,45,1.7842017705745201
182,46,1.8108854749827827
182,47,1.8375691793910454
182,48,1.864252883799308
182,49,1.8909365882075706
182,50,1.8909365882075706
183,1,0.6081319523492217
183,2,0.6348156567574843
183,3,0.6614993611657469
183,4,0.6881830655740095
183,5,0.7148667699822722
183,6,0.7415504743905348
183,7,0.7682341787987974
183,8,0.79491788320706
183,9,0.8216015876153226
183,10,0.8482852920235853
183,11,0.8749689964318479
183,12,0.9016527008401105
183,13,0.9283364052483731
183,14,0.9550201096566358
183,15,0.9817038140648984
183,16,1.008387518473161
183,17,1.0350712228814236
183,18,1.0617549272896862
183,19,1.0884386316979486
183,20,1.1151223361062113
183,21,1.1418060405144739
183,22,1.1684897449227365
183,23,1.1951734493309991
183,24,1.2218571537392617
183,25,1.2485408581475244
183,26,1.275224562555787
183,27,1.3019082669640496
183,28,1.3285919713723122
183,29,1.3552756757805748
183,30,1.3819593801888375
183,31,1.4086430845971
183,32,1.4353267890053627
183,33,1.4620104934136253
183,34,1.488694197821888
183,35,1.5153779022301506
183,36,1.5420616066384132
183,37,1.5687453110466758
183,38,1.5954290154549384
183,39,1.622112719863201
183,40,1.6487964242714637
183,41,1.6754801286797263
183,42,1.702163833087989
183,43,1.7288475374962515
183,44,1.7555312419045142
183,45,1.7822149463127768
183,46,1.8088986507210394
183,47,1.835582355129302
183,48,1.8622660595375646
183,49,1.8889497639458273
183,50,1.8889497639458273
184,1,0.6061451280874782
184,2,0.6328288324957408
184,3,0.6595125369040035
184,4,0.6861962413122661
184,5,0.7128799457205287
184,6,0.7395636501287913
184,7,0.766247354537054
184,8,0.7929310589453166
184,9,0.8196147633535792
184,10,0.8462984677618417
184,11,0.8729821721701043
184,12,0.8996658765783669
184,13,0.9263495809866296
184,14,0.9530332853948922
184,15,0.9797169898031548
184,16,1.0064006942114174
184,17,1.03308439861968
184,18,1.0597681030279427
184,19,1.0864518074362053
184,20,1.113135511844468
184,21,1.1398192162527305
184,22,1.1665029206609931
184,23,1.1931866250692558
184,24,1.2198703294775184
184,25,1.246554033885781
184,26,1.2732377382940436
184,27,1.2999214427023063
184,28,1.3266051471105689
184,29,1.3532888515188315
184,30,1.3799725559270941
184,31,1.4066562603353567
184,32,1.4333399647436194
184,33,1.460023669151882
184,34,1.4867073735601446
184,35,1.5133910779684072
184,36,1.5400747823766698
184,37,1.5667584867849325
184,38,1.593442191193195
184,39,1.6201258956014577
184,40,1.6468096000097203
